SECT_NAME,SECT_CODE,LIE_NAME,LIE_CODE,LI_NO,SDFKEY,SDFNAME
萬華區,6300700,新安里,6300700021,009,6300700021009,新安里9鄰
大安區,6300300,新龍里,6300300023,001,6300300023001,新龍里1鄰
信義區,6300200,景勤里,6300200035,004,6300200035004,景勤里4鄰
大安區,6300300,群英里,6300300037,025,6300300037025,群英里25鄰
大安區,6300300,臨江里,6300300033,012,6300300033012,臨江里12鄰
大安區,6300300,群英里,6300300037,035,6300300037035,群英里35鄰
大安區,6300300,錦華里,6300300021,019,6300300021019,錦華里19鄰
信義區,6300200,三張里,6300200030,012,6300200030012,三張里12鄰
大安區,6300300,龍生里,6300300028,018,6300300028018,龍生里18鄰
大安區,6300300,錦華里,6300300021,016,6300300021016,錦華里16鄰
萬華區,6300700,新和里,6300700014,021,6300700014021,新和里21鄰
中正區,6300500,南福里,6300500019,002,6300500019002,南福里2鄰
信義區,6300200,景勤里,6300200035,011,6300200035011,景勤里11鄰
大安區,6300300,群賢里,6300300036,018,6300300036018,群賢里18鄰
南港區,6300900,九如里,6300900018,028,6300900018028,九如里28鄰
大安區,6300300,群賢里,6300300036,020,6300300036020,群賢里20鄰
中正區,6300500,忠勤里,6300500014,020,6300500014020,忠勤里20鄰
中正區,6300500,南福里,6300500019,014,6300500019014,南福里14鄰
中正區,6300500,忠勤里,6300500014,024,6300500014024,忠勤里24鄰
大安區,6300300,全安里,6300300035,013,6300300035013,全安里13鄰
大安區,6300300,臨江里,6300300033,013,6300300033013,臨江里13鄰
萬華區,6300700,和德里,6300700024,009,6300700024009,和德里9鄰
大安區,6300300,錦華里,6300300021,014,6300300021014,錦華里14鄰
信義區,6300200,三張里,6300200030,029,6300200030029,三張里29鄰
萬華區,6300700,新忠里,6300700013,007,6300700013007,新忠里7鄰
中正區,6300500,龍光里,6300500018,008,6300500018008,龍光里8鄰
中正區,6300500,龍興里,6300500013,007,6300500013007,龍興里7鄰
信義區,6300200,三張里,6300200030,025,6300200030025,三張里25鄰
大安區,6300300,全安里,6300300035,014,6300300035014,全安里14鄰
萬華區,6300700,忠德里,6300700022,001,6300700022001,忠德里1鄰
大安區,6300300,法治里,6300300034,002,6300300034002,法治里2鄰
萬華區,6300700,新安里,6300700021,013,6300700021013,新安里13鄰
信義區,6300200,嘉興里,6300200037,004,6300200037004,嘉興里4鄰
大安區,6300300,全安里,6300300035,004,6300300035004,全安里4鄰
信義區,6300200,景勤里,6300200035,010,6300200035010,景勤里10鄰
信義區,6300200,景勤里,6300200035,014,6300200035014,景勤里14鄰
大安區,6300300,全安里,6300300035,015,6300300035015,全安里15鄰
信義區,6300200,三犁里,6300200031,015,6300200031015,三犁里15鄰
萬華區,6300700,和德里,6300700024,002,6300700024002,和德里2鄰
中正區,6300500,永功里,6300500011,018,6300500011018,永功里18鄰
大安區,6300300,群英里,6300300037,024,6300300037024,群英里24鄰
大安區,6300300,龍陣里,6300300026,014,6300300026014,龍陣里14鄰
中正區,6300500,南福里,6300500019,007,6300500019007,南福里7鄰
信義區,6300200,三張里,6300200030,011,6300200030011,三張里11鄰
大安區,6300300,錦華里,6300300021,017,6300300021017,錦華里17鄰
大安區,6300300,錦華里,6300300021,018,6300300021018,錦華里18鄰
萬華區,6300700,和德里,6300700024,010,6300700024010,和德里10鄰
大安區,6300300,錦安里,6300300016,008,6300300016008,錦安里8鄰
萬華區,6300700,新忠里,6300700013,003,6300700013003,新忠里3鄰
信義區,6300200,三張里,6300200030,027,6300200030027,三張里27鄰
信義區,6300200,嘉興里,6300200037,010,6300200037010,嘉興里10鄰
萬華區,6300700,新安里,6300700021,012,6300700021012,新安里12鄰
信義區,6300200,三張里,6300200030,022,6300200030022,三張里22鄰
中正區,6300500,龍光里,6300500018,009,6300500018009,龍光里9鄰
中正區,6300500,永功里,6300500011,022,6300500011022,永功里22鄰
萬華區,6300700,新和里,6300700014,019,6300700014019,新和里19鄰
信義區,6300200,三張里,6300200030,002,6300200030002,三張里2鄰
大安區,6300300,群賢里,6300300036,019,6300300036019,群賢里19鄰
中正區,6300500,永昌里,6300500012,002,6300500012002,永昌里2鄰
大安區,6300300,群英里,6300300037,028,6300300037028,群英里28鄰
大安區,6300300,龍生里,6300300028,019,6300300028019,龍生里19鄰
信義區,6300200,景勤里,6300200035,011,6300200035011,景勤里11鄰
萬華區,6300700,新安里,6300700021,015,6300700021015,新安里15鄰
信義區,6300200,嘉興里,6300200037,005,6300200037005,嘉興里5鄰
中正區,6300500,龍興里,6300500013,015,6300500013015,龍興里15鄰
萬華區,6300700,和德里,6300700024,011,6300700024011,和德里11鄰
大安區,6300300,錦安里,6300300016,009,6300300016009,錦安里9鄰
大安區,6300300,群英里,6300300037,022,6300300037022,群英里22鄰
中正區,6300500,龍興里,6300500013,008,6300500013008,龍興里8鄰
中正區,6300500,忠勤里,6300500014,023,6300500014023,忠勤里23鄰
中正區,6300500,永功里,6300500011,013,6300500011013,永功里13鄰
信義區,6300200,三張里,6300200030,010,6300200030010,三張里10鄰
大安區,6300300,龍安里,6300300015,014,6300300015014,龍安里14鄰
萬華區,6300700,新和里,6300700014,026,6300700014026,新和里26鄰
萬華區,6300700,新和里,6300700014,020,6300700014020,新和里20鄰
大安區,6300300,法治里,6300300034,001,6300300034001,法治里1鄰
大安區,6300300,龍陣里,6300300026,015,6300300026015,龍陣里15鄰
萬華區,6300700,新安里,6300700021,020,6300700021020,新安里20鄰
大安區,6300300,龍陣里,6300300026,008,6300300026008,龍陣里8鄰
大安區,6300300,龍陣里,6300300026,009,6300300026009,龍陣里9鄰
中正區,6300500,南福里,6300500019,006,6300500019006,南福里6鄰
信義區,6300200,嘉興里,6300200037,011,6300200037011,嘉興里11鄰
大安區,6300300,錦華里,6300300021,013,6300300021013,錦華里13鄰
大安區,6300300,群英里,6300300037,023,6300300037023,群英里23鄰
萬華區,6300700,新安里,6300700021,014,6300700021014,新安里14鄰
中正區,6300500,南福里,6300500019,009,6300500019009,南福里9鄰
萬華區,6300700,新安里,6300700021,016,6300700021016,新安里16鄰
萬華區,6300700,和德里,6300700024,012,6300700024012,和德里12鄰
中正區,6300500,忠勤里,6300500014,021,6300500014021,忠勤里21鄰
大安區,6300300,龍生里,6300300028,017,6300300028017,龍生里17鄰
信義區,6300200,雙和里,6300200036,021,6300200036021,雙和里21鄰
信義區,6300200,三張里,6300200030,026,6300200030026,三張里26鄰
信義區,6300200,三犁里,6300200031,016,6300200031016,三犁里16鄰
大安區,6300300,法治里,6300300034,009,6300300034009,法治里9鄰
中正區,6300500,永昌里,6300500012,017,6300500012017,永昌里17鄰
大安區,6300300,龍安里,6300300015,008,6300300015008,龍安里8鄰
大安區,6300300,龍安里,6300300015,001,6300300015001,龍安里1鄰
中正區,6300500,永昌里,6300500012,019,6300500012019,永昌里19鄰
信義區,6300200,嘉興里,6300200037,012,6300200037012,嘉興里12鄰
信義區,6300200,嘉興里,6300200037,015,6300200037015,嘉興里15鄰
大安區,6300300,群英里,6300300037,003,6300300037003,群英里3鄰
信義區,6300200,三張里,6300200030,009,6300200030009,三張里9鄰
大安區,6300300,龍生里,6300300028,016,6300300028016,龍生里16鄰
萬華區,6300700,和德里,6300700024,013-014,6300700024013,和德里13-14鄰
中正區,6300500,永昌里,6300500012,003,6300500012003,永昌里3鄰
信義區,6300200,三張里,6300200030,021,6300200030021,三張里21鄰
大安區,6300300,群英里,6300300037,002,6300300037002,群英里2鄰
萬華區,6300700,新安里,6300700021,017,6300700021017,新安里17鄰
萬華區,6300700,日善里,6300700020,013,6300700020013,日善里13鄰
大安區,6300300,群英里,6300300037,034,6300300037034,群英里34鄰
大安區,6300300,群英里,6300300037,033,6300300037033,群英里33鄰
大安區,6300300,群英里,6300300037,032,6300300037032,群英里32鄰
大安區,6300300,群英里,6300300037,021,6300300037021,群英里21鄰
大安區,6300300,龍安里,6300300015,004,6300300015004,龍安里4鄰
萬華區,6300700,新和里,6300700014,029,6300700014029,新和里29鄰
中正區,6300500,永功里,6300500011,014,6300500011014,永功里14鄰
中正區,6300500,南福里,6300500019,010,6300500019010,南福里10鄰
萬華區,6300700,和德里,6300700024,018,6300700024018,和德里18鄰
中正區,6300500,永功里,6300500011,015,6300500011015,永功里15鄰
中正區,6300500,螢雪里,6300500010,013,6300500010013,螢雪里13鄰
信義區,6300200,三犁里,6300200031,013,6300200031013,三犁里13鄰
信義區,6300200,三張里,6300200030,017,6300200030017,三張里17鄰
信義區,6300200,黎順里,6300200038,008,6300200038008,黎順里8鄰
萬華區,6300700,新安里,6300700021,018,6300700021018,新安里18鄰
信義區,6300200,三張里,6300200030,008,6300200030008,三張里8鄰
中正區,6300500,南福里,6300500019,001,6300500019001,南福里1鄰
中正區,6300500,忠勤里,6300500014,022,6300500014022,忠勤里22鄰
大安區,6300300,全安里,6300300035,012,6300300035012,全安里12鄰
信義區,6300200,嘉興里,6300200037,014,6300200037014,嘉興里14鄰
萬華區,6300700,和德里,6300700024,026,6300700024026,和德里26鄰
中正區,6300500,永功里,6300500011,016,6300500011016,永功里16鄰
信義區,6300200,三張里,6300200030,020,6300200030020,三張里20鄰
大安區,6300300,群賢里,6300300036,017,6300300036017,群賢里17鄰
大安區,6300300,全安里,6300300035,016,6300300035016,全安里16鄰
大安區,6300300,錦華里,6300300021,015,6300300021015,錦華里15鄰
萬華區,6300700,新和里,6300700014,025,6300700014025,新和里25鄰
中正區,6300500,永功里,6300500011,012,6300500011012,永功里12鄰
大安區,6300300,龍陣里,6300300026,006,6300300026006,龍陣里6鄰
大安區,6300300,龍陣里,6300300026,005,6300300026005,龍陣里5鄰
大安區,6300300,群英里,6300300037,004,6300300037004,群英里4鄰
中正區,6300500,永昌里,6300500012,016,6300500012016,永昌里16鄰
大安區,6300300,龍安里,6300300015,013,6300300015013,龍安里13鄰
大安區,6300300,群賢里,6300300036,002,6300300036002,群賢里2鄰
萬華區,6300700,忠德里,6300700022,002,6300700022002,忠德里2鄰
大安區,6300300,群英里,6300300037,007,6300300037007,群英里7鄰
信義區,6300200,三張里,6300200030,015,6300200030015,三張里15鄰
信義區,6300200,三張里,6300200030,019,6300200030019,三張里19鄰
萬華區,6300700,新和里,6300700014,015,6300700014015,新和里15鄰
中正區,6300500,永昌里,6300500012,004,6300500012004,永昌里4鄰
大安區,6300300,群英里,6300300037,008,6300300037008,群英里8鄰
中正區,6300500,螢雪里,6300500010,014,6300500010014,螢雪里14鄰
萬華區,6300700,新安里,6300700021,019,6300700021019,新安里19鄰
大安區,6300300,龍生里,6300300028,015,6300300028015,龍生里15鄰
大安區,6300300,法治里,6300300034,008,6300300034008,法治里8鄰
萬華區,6300700,和德里,6300700024,015-017,6300700024015,和德里15-17鄰
萬華區,6300700,新和里,6300700014,014,6300700014014,新和里14鄰
信義區,6300200,三犁里,6300200031,011,6300200031011,三犁里11鄰
中正區,6300500,螢雪里,6300500010,016,6300500010016,螢雪里16鄰
中正區,6300500,螢圃里,6300500009,025,6300500009025,螢圃里25鄰
信義區,6300200,三犁里,6300200031,002,6300200031002,三犁里2鄰
萬華區,6300700,新和里,6300700014,030,6300700014030,新和里30鄰
信義區,6300200,嘉興里,6300200037,006,6300200037006,嘉興里6鄰
萬華區,6300700,新安里,6300700021,021,6300700021021,新安里21鄰
萬華區,6300700,和德里,6300700024,006,6300700024006,和德里6鄰
大安區,6300300,龍安里,6300300015,002,6300300015002,龍安里2鄰
大安區,6300300,龍安里,6300300015,003,6300300015003,龍安里3鄰
信義區,6300200,嘉興里,6300200037,016,6300200037016,嘉興里16鄰
信義區,6300200,三犁里,6300200031,010,6300200031010,三犁里10鄰
信義區,6300200,三張里,6300200030,018,6300200030018,三張里18鄰
大安區,6300300,龍陣里,6300300026,007,6300300026007,龍陣里7鄰
大安區,6300300,群賢里,6300300036,015,6300300036015,群賢里15鄰
中正區,6300500,永昌里,6300500012,020,6300500012020,永昌里20鄰
萬華區,6300700,和德里,6300700024,007,6300700024007,和德里7鄰
大安區,6300300,群英里,6300300037,005,6300300037005,群英里5鄰
萬華區,6300700,日善里,6300700020,003,6300700020003,日善里3鄰
大安區,6300300,全安里,6300300035,011,6300300035011,全安里11鄰
大安區,6300300,群賢里,6300300036,016,6300300036016,群賢里16鄰
信義區,6300200,三張里,6300200030,007,6300200030007,三張里7鄰
信義區,6300200,景勤里,6300200035,015,6300200035015,景勤里15鄰
萬華區,6300700,忠德里,6300700022,003,6300700022003,忠德里3鄰
大安區,6300300,群英里,6300300037,029,6300300037029,群英里29鄰
中正區,6300500,永昌里,6300500012,005,6300500012005,永昌里5鄰
萬華區,6300700,新和里,6300700014,012,6300700014012,新和里12鄰
大安區,6300300,群英里,6300300037,030,6300300037030,群英里30鄰
萬華區,6300700,新和里,6300700014,024,6300700014024,新和里24鄰
大安區,6300300,群英里,6300300037,031,6300300037031,群英里31鄰
大安區,6300300,全安里,6300300035,017,6300300035017,全安里17鄰
萬華區,6300700,新安里,6300700021,022,6300700021022,新安里22鄰
萬華區,6300700,日善里,6300700020,014,6300700020014,日善里14鄰
大安區,6300300,群英里,6300300037,019,6300300037019,群英里19鄰
中正區,6300500,板溪里,6300500008,002,6300500008002,板溪里2鄰
萬華區,6300700,新和里,6300700014,028,6300700014028,新和里28鄰
信義區,6300200,三張里,6300200030,014,6300200030014,三張里14鄰
大安區,6300300,古莊里,6300300014,002,6300300014002,古莊里2鄰
信義區,6300200,六合里,6300200032,022,6300200032022,六合里22鄰
中正區,6300500,永功里,6300500011,008,6300500011008,永功里8鄰
萬華區,6300700,新和里,6300700014,011,6300700014011,新和里11鄰
萬華區,6300700,新和里,6300700014,013,6300700014013,新和里13鄰
中正區,6300500,螢雪里,6300500010,017,6300500010017,螢雪里17鄰
信義區,6300200,黎順里,6300200038,004,6300200038004,黎順里4鄰
萬華區,6300700,新和里,6300700014,016,6300700014016,新和里16鄰
信義區,6300200,三張里,6300200030,001,6300200030001,三張里1鄰
大安區,6300300,龍生里,6300300028,011,6300300028011,龍生里11鄰
信義區,6300200,六合里,6300200032,016,6300200032016,六合里16鄰
信義區,6300200,三犁里,6300200031,001,6300200031001,三犁里1鄰
大安區,6300300,群英里,6300300037,006,6300300037006,群英里6鄰
中正區,6300500,永昌里,6300500012,015,6300500012015,永昌里15鄰
信義區,6300200,雙和里,6300200036,023,6300200036023,雙和里23鄰
中正區,6300500,螢圃里,6300500009,024,6300500009024,螢圃里24鄰
大安區,6300300,古莊里,6300300014,001,6300300014001,古莊里1鄰
大安區,6300300,法治里,6300300034,007,6300300034007,法治里7鄰
大安區,6300300,古莊里,6300300014,003,6300300014003,古莊里3鄰
信義區,6300200,嘉興里,6300200037,017,6300200037017,嘉興里17鄰
萬華區,6300700,和德里,6300700024,019,6300700024019,和德里19鄰
信義區,6300200,惠安里,6300200029,007,6300200029007,惠安里7鄰
中正區,6300500,螢雪里,6300500010,015,6300500010015,螢雪里15鄰
大安區,6300300,龍安里,6300300015,012,6300300015012,龍安里12鄰
中正區,6300500,板溪里,6300500008,004,6300500008004,板溪里4鄰
萬華區,6300700,新和里,6300700014,017,6300700014017,新和里17鄰
信義區,6300200,三犁里,6300200031,006,6300200031006,三犁里6鄰
信義區,6300200,三犁里,6300200031,004,6300200031004,三犁里4鄰
中正區,6300500,板溪里,6300500008,012,6300500008012,板溪里12鄰
大安區,6300300,龍生里,6300300028,012,6300300028012,龍生里12鄰
中正區,6300500,永昌里,6300500012,006,6300500012006,永昌里6鄰
大安區,6300300,龍生里,6300300028,010,6300300028010,龍生里10鄰
信義區,6300200,三張里,6300200030,005,6300200030005,三張里5鄰
中正區,6300500,永功里,6300500011,011,6300500011011,永功里11鄰
萬華區,6300700,錦德里,6300700025,012,6300700025012,錦德里12鄰
萬華區,6300700,和德里,6300700024,021,6300700024021,和德里21鄰
信義區,6300200,惠安里,6300200029,006,6300200029006,惠安里6鄰
大安區,6300300,法治里,6300300034,003,6300300034003,法治里3鄰
中正區,6300500,板溪里,6300500008,003,6300500008003,板溪里3鄰
大安區,6300300,龍安里,6300300015,007,6300300015007,龍安里7鄰
大安區,6300300,全安里,6300300035,009,6300300035009,全安里9鄰
萬華區,6300700,新和里,6300700014,027,6300700014027,新和里27鄰
中正區,6300500,永功里,6300500011,009,6300500011009,永功里9鄰
萬華區,6300700,新安里,6300700021,023,6300700021023,新安里23鄰
中正區,6300500,螢圃里,6300500009,001,6300500009001,螢圃里1鄰
萬華區,6300700,凌霄里,6300700035,016,6300700035016,凌霄里16鄰
萬華區,6300700,新和里,6300700014,001,6300700014001,新和里1鄰
中正區,6300500,螢圃里,6300500009,026,6300500009026,螢圃里26鄰
大安區,6300300,群英里,6300300037,017,6300300037017,群英里17鄰
大安區,6300300,群英里,6300300037,018,6300300037018,群英里18鄰
中正區,6300500,永昌里,6300500012,014,6300500012014,永昌里14鄰
萬華區,6300700,日善里,6300700020,004,6300700020004,日善里4鄰
信義區,6300200,三張里,6300200030,016,6300200030016,三張里16鄰
中正區,6300500,永功里,6300500011,010,6300500011010,永功里10鄰
中正區,6300500,永昌里,6300500012,021,6300500012021,永昌里21鄰
萬華區,6300700,新和里,6300700014,009,6300700014009,新和里9鄰
萬華區,6300700,新和里,6300700014,010,6300700014010,新和里10鄰
大安區,6300300,龍生里,6300300028,003,6300300028003,龍生里3鄰
大安區,6300300,龍生里,6300300028,001,6300300028001,龍生里1鄰
大安區,6300300,群英里,6300300037,009,6300300037009,群英里9鄰
中正區,6300500,永功里,6300500011,023,6300500011023,永功里23鄰
大安區,6300300,龍泉里,6300300012,010,6300300012010,龍泉里10鄰
大安區,6300300,全安里,6300300035,010,6300300035010,全安里10鄰
中正區,6300500,永昌里,6300500012,007,6300500012007,永昌里7鄰
信義區,6300200,三犁里,6300200031,008,6300200031008,三犁里8鄰
萬華區,6300700,日善里,6300700020,006,6300700020006,日善里6鄰
萬華區,6300700,和德里,6300700024,022,6300700024022,和德里22鄰
萬華區,6300700,忠德里,6300700022,005,6300700022005,忠德里5鄰
大安區,6300300,群英里,6300300037,010,6300300037010,群英里10鄰
大安區,6300300,龍生里,6300300028,009,6300300028009,龍生里9鄰
大安區,6300300,龍生里,6300300028,014,6300300028014,龍生里14鄰
中正區,6300500,板溪里,6300500008,014,6300500008014,板溪里14鄰
信義區,6300200,三張里,6300200030,004,6300200030004,三張里4鄰
萬華區,6300700,錦德里,6300700025,013,6300700025013,錦德里13鄰
信義區,6300200,三犁里,6300200031,007,6300200031007,三犁里7鄰
中正區,6300500,永功里,6300500011,005,6300500011005,永功里5鄰
萬華區,6300700,忠德里,6300700022,006,6300700022006,忠德里6鄰
大安區,6300300,法治里,6300300034,006,6300300034006,法治里6鄰
萬華區,6300700,新安里,6300700021,024,6300700021024,新安里24鄰
大安區,6300300,龍泉里,6300300012,004,6300300012004,龍泉里4鄰
萬華區,6300700,忠德里,6300700022,004,6300700022004,忠德里4鄰
中正區,6300500,永昌里,6300500012,013,6300500012013,永昌里13鄰
萬華區,6300700,日善里,6300700020,010,6300700020010,日善里10鄰
萬華區,6300700,和德里,6300700024,020,6300700024020,和德里20鄰
信義區,6300200,黎順里,6300200038,010,6300200038010,黎順里10鄰
中正區,6300500,永昌里,6300500012,011,6300500012011,永昌里11鄰
大安區,6300300,群賢里,6300300036,014,6300300036014,群賢里14鄰
大安區,6300300,群英里,6300300037,011,6300300037011,群英里11鄰
信義區,6300200,雙和里,6300200036,022,6300200036022,雙和里22鄰
中正區,6300500,永功里,6300500011,017,6300500011017,永功里17鄰
萬華區,6300700,日善里,6300700020,015,6300700020015,日善里15鄰
大安區,6300300,龍生里,6300300028,004,6300300028004,龍生里4鄰
大安區,6300300,龍泉里,6300300012,008,6300300012008,龍泉里8鄰
中正區,6300500,螢圃里,6300500009,005,6300500009005,螢圃里5鄰
信義區,6300200,黎順里,6300200038,020,6300200038020,黎順里20鄰
信義區,6300200,嘉興里,6300200037,013,6300200037013,嘉興里13鄰
萬華區,6300700,新安里,6300700021,028,6300700021028,新安里28鄰
大安區,6300300,群英里,6300300037,016,6300300037016,群英里16鄰
中正區,6300500,螢圃里,6300500009,022,6300500009022,螢圃里22鄰
萬華區,6300700,和德里,6300700024,023,6300700024023,和德里23鄰
大安區,6300300,古莊里,6300300014,005,6300300014005,古莊里5鄰
信義區,6300200,三犁里,6300200031,003,6300200031003,三犁里3鄰
中正區,6300500,板溪里,6300500008,005,6300500008005,板溪里5鄰
大安區,6300300,全安里,6300300035,008,6300300035008,全安里8鄰
萬華區,6300700,錦德里,6300700025,014,6300700025014,錦德里14鄰
萬華區,6300700,新和里,6300700014,002,6300700014002,新和里2鄰
大安區,6300300,群英里,6300300037,015,6300300037015,群英里15鄰
中正區,6300500,永功里,6300500011,007,6300500011007,永功里7鄰
萬華區,6300700,忠德里,6300700022,007,6300700022007,忠德里7鄰
中正區,6300500,螢雪里,6300500010,018,6300500010018,螢雪里18鄰
信義區,6300200,惠安里,6300200029,003,6300200029003,惠安里3鄰
中正區,6300500,永功里,6300500011,006,6300500011006,永功里6鄰
中正區,6300500,螢圃里,6300500009,023,6300500009023,螢圃里23鄰
中正區,6300500,螢圃里,6300500009,003,6300500009003,螢圃里3鄰
大安區,6300300,龍坡里,6300300011,012,6300300011012,龍坡里12鄰
萬華區,6300700,凌霄里,6300700035,015,6300700035015,凌霄里15鄰
中正區,6300500,板溪里,6300500008,013,6300500008013,板溪里13鄰
信義區,6300200,惠安里,6300200029,001,6300200029001,惠安里1鄰
信義區,6300200,惠安里,6300200029,002,6300200029002,惠安里2鄰
大安區,6300300,龍坡里,6300300011,007,6300300011007,龍坡里7鄰
萬華區,6300700,日善里,6300700020,005,6300700020005,日善里5鄰
萬華區,6300700,新和里,6300700014,008,6300700014008,新和里8鄰
大安區,6300300,龍生里,6300300028,006,6300300028006,龍生里6鄰
信義區,6300200,惠安里,6300200029,004,6300200029004,惠安里4鄰
中正區,6300500,板溪里,6300500008,008,6300500008008,板溪里8鄰
萬華區,6300700,凌霄里,6300700035,012,6300700035012,凌霄里12鄰
大安區,6300300,龍生里,6300300028,008,6300300028008,龍生里8鄰
萬華區,6300700,全德里,6300700026,018,6300700026018,全德里18鄰
萬華區,6300700,新和里,6300700014,005,6300700014005,新和里5鄰
信義區,6300200,黎順里,6300200038,019,6300200038019,黎順里19鄰
萬華區,6300700,新和里,6300700014,003,6300700014003,新和里3鄰
中正區,6300500,螢雪里,6300500010,009,6300500010009,螢雪里9鄰
大安區,6300300,龍泉里,6300300012,005,6300300012005,龍泉里5鄰
信義區,6300200,景勤里,6300200035,013,6300200035013,景勤里13鄰
萬華區,6300700,全德里,6300700026,017,6300700026017,全德里17鄰
大安區,6300300,龍坡里,6300300011,006,6300300011006,龍坡里6鄰
中正區,6300500,永昌里,6300500012,012,6300500012012,永昌里12鄰
萬華區,6300700,新和里,6300700014,004,6300700014004,新和里4鄰
信義區,6300200,六合里,6300200032,035,6300200032035,六合里35鄰
大安區,6300300,龍坡里,6300300011,001,6300300011001,龍坡里1鄰
萬華區,6300700,錦德里,6300700025,015,6300700025015,錦德里15鄰
萬華區,6300700,日善里,6300700020,009,6300700020009,日善里9鄰
中正區,6300500,螢圃里,6300500009,021,6300500009021,螢圃里21鄰
中正區,6300500,螢圃里,6300500009,002,6300500009002,螢圃里2鄰
大安區,6300300,龍生里,6300300028,013,6300300028013,龍生里13鄰
萬華區,6300700,全德里,6300700026,016,6300700026016,全德里16鄰
中正區,6300500,板溪里,6300500008,006,6300500008006,板溪里6鄰
大安區,6300300,群英里,6300300037,012,6300300037012,群英里12鄰
萬華區,6300700,新安里,6300700021,025,6300700021025,新安里25鄰
大安區,6300300,龍門里,6300300041,008,6300300041008,龍門里8鄰
信義區,6300200,黎順里,6300200038,018,6300200038018,黎順里18鄰
中正區,6300500,板溪里,6300500008,007,6300500008007,板溪里7鄰
大安區,6300300,群英里,6300300037,013,6300300037013,群英里13鄰
萬華區,6300700,和德里,6300700024,024,6300700024024,和德里24鄰
大安區,6300300,群賢里,6300300036,013,6300300036013,群賢里13鄰
大安區,6300300,法治里,6300300034,005,6300300034005,法治里5鄰
大安區,6300300,群英里,6300300037,014,6300300037014,群英里14鄰
萬華區,6300700,凌霄里,6300700035,014,6300700035014,凌霄里14鄰
萬華區,6300700,凌霄里,6300700035,001,6300700035001,凌霄里1鄰
中正區,6300500,板溪里,6300500008,001,6300500008001,板溪里1鄰
萬華區,6300700,騰雲里,6300700036,003,6300700036003,騰雲里3鄰
大安區,6300300,龍坡里,6300300011,014,6300300011014,龍坡里14鄰
信義區,6300200,惠安里,6300200029,005,6300200029005,惠安里5鄰
萬華區,6300700,新和里,6300700014,006,6300700014006,新和里6鄰
萬華區,6300700,日善里,6300700020,008,6300700020008,日善里8鄰
大安區,6300300,龍坡里,6300300011,013,6300300011013,龍坡里13鄰
大安區,6300300,全安里,6300300035,007,6300300035007,全安里7鄰
大安區,6300300,群賢里,6300300036,007,6300300036007,群賢里7鄰
信義區,6300200,雙和里,6300200036,001,6300200036001,雙和里1鄰
信義區,6300200,惠安里,6300200029,008,6300200029008,惠安里8鄰
萬華區,6300700,錦德里,6300700025,020,6300700025020,錦德里20鄰
大安區,6300300,龍生里,6300300028,007,6300300028007,龍生里7鄰
大安區,6300300,龍生里,6300300028,005,6300300028005,龍生里5鄰
大安區,6300300,龍門里,6300300041,007,6300300041007,龍門里7鄰
中正區,6300500,螢圃里,6300500009,004,6300500009004,螢圃里4鄰
信義區,6300200,六合里,6300200032,021,6300200032021,六合里21鄰
信義區,6300200,六合里,6300200032,023,6300200032023,六合里23鄰
信義區,6300200,六合里,6300200032,024,6300200032024,六合里24鄰
萬華區,6300700,日善里,6300700020,007,6300700020007,日善里7鄰
大安區,6300300,龍泉里,6300300012,009,6300300012009,龍泉里9鄰
信義區,6300200,黎順里,6300200038,013,6300200038013,黎順里13鄰
萬華區,6300700,全德里,6300700026,014,6300700026014,全德里14鄰
萬華區,6300700,新和里,6300700014,007,6300700014007,新和里7鄰
大安區,6300300,古莊里,6300300014,006,6300300014006,古莊里6鄰
萬華區,6300700,凌霄里,6300700035,013,6300700035013,凌霄里13鄰
萬華區,6300700,忠德里,6300700022,008,6300700022008,忠德里8鄰
中正區,6300500,頂東里,6300500006,011,6300500006011,頂東里11鄰
大安區,6300300,龍坡里,6300300011,015,6300300011015,龍坡里15鄰
萬華區,6300700,新安里,6300700021,027,6300700021027,新安里27鄰
大安區,6300300,群賢里,6300300036,005,6300300036005,群賢里5鄰
中正區,6300500,永昌里,6300500012,008,6300500012008,永昌里8鄰
大安區,6300300,龍泉里,6300300012,006,6300300012006,龍泉里6鄰
信義區,6300200,六合里,6300200032,001,6300200032001,六合里1鄰
萬華區,6300700,新安里,6300700021,026,6300700021026,新安里26鄰
大安區,6300300,全安里,6300300035,003,6300300035003,全安里3鄰
萬華區,6300700,錦德里,6300700025,019,6300700025019,錦德里19鄰
大安區,6300300,法治里,6300300034,004,6300300034004,法治里4鄰
萬華區,6300700,凌霄里,6300700035,002,6300700035002,凌霄里2鄰
信義區,6300200,雙和里,6300200036,020,6300200036020,雙和里20鄰
萬華區,6300700,全德里,6300700026,013,6300700026013,全德里13鄰
萬華區,6300700,錦德里,6300700025,001,6300700025001,錦德里1鄰
大安區,6300300,群賢里,6300300036,008,6300300036008,群賢里8鄰
信義區,6300200,黎順里,6300200038,011,6300200038011,黎順里11鄰
大安區,6300300,群賢里,6300300036,008,6300300036008,群賢里8鄰
中正區,6300500,螢雪里,6300500010,002,6300500010002,螢雪里2鄰
大安區,6300300,龍坡里,6300300011,002,6300300011002,龍坡里2鄰
中正區,6300500,板溪里,6300500008,009,6300500008009,板溪里9鄰
大安區,6300300,群賢里,6300300036,012,6300300036012,群賢里12鄰
大安區,6300300,龍門里,6300300041,005,6300300041005,龍門里5鄰
